# Residuals   
# Time        	k             	nut           	omega         	p             	Urelx         	Urely         
589           	3.120108e-02	N/A	1.272650e-03	1.736409e-02	1.650656e-02	2.231083e-02
590           	3.842695e-02	N/A	1.457785e-03	1.990765e-02	1.722923e-02	2.276746e-02
591           	8.448969e-02	N/A	1.794208e-03	1.971219e-02	1.856142e-02	2.285287e-02
592           	3.766715e-02	N/A	2.101157e-03	1.883463e-02	1.924731e-02	2.367107e-02
593           	4.214983e-02	N/A	1.738215e-03	1.953253e-02	1.778355e-02	2.252360e-02
594           	2.912648e-02	N/A	1.455413e-03	1.926793e-02	1.722733e-02	2.285633e-02
595           	3.767476e-02	N/A	1.584943e-03	1.858636e-02	1.659246e-02	2.192951e-02
596           	2.766355e-02	N/A	1.355205e-03	1.912036e-02	1.791660e-02	2.165286e-02
597           	2.395786e-02	N/A	1.245883e-03	1.845121e-02	1.787770e-02	2.133866e-02
598           	5.889314e-02	N/A	1.453387e-03	1.666438e-02	1.623328e-02	2.160783e-02
599           	5.486358e-02	N/A	1.923898e-03	1.477513e-02	1.678531e-02	1.966971e-02
600           	3.562130e-02	N/A	1.744735e-03	1.462838e-02	1.611688e-02	1.981000e-02
601           	2.336365e-02	N/A	1.495067e-03	1.641331e-02	1.636024e-02	2.067631e-02
602           	1.798602e-02	N/A	1.257324e-03	1.922860e-02	1.649702e-02	2.243163e-02
603           	2.586986e-02	N/A	1.408450e-03	2.022959e-02	1.779662e-02	2.257792e-02
604           	2.104451e-02	N/A	1.479973e-03	1.922698e-02	1.904305e-02	2.225020e-02
605           	6.032935e-02	N/A	1.489802e-03	1.948547e-02	1.773439e-02	2.239072e-02
606           	7.720510e-02	N/A	1.914464e-03	1.970340e-02	1.772885e-02	2.372717e-02
607           	5.919426e-02	N/A	1.966081e-03	1.902197e-02	1.696047e-02	2.295854e-02
608           	3.442996e-02	N/A	1.565511e-03	1.909283e-02	1.815488e-02	2.232252e-02
609           	2.156069e-02	N/A	1.297028e-03	1.873660e-02	1.792952e-02	2.229406e-02
610           	1.838285e-02	N/A	1.280559e-03	1.745895e-02	1.701073e-02	2.206539e-02
611           	1.661886e-02	N/A	1.343660e-03	1.538473e-02	1.636294e-02	2.018020e-02
612           	1.544063e-02	N/A	1.336481e-03	1.454825e-02	1.608373e-02	1.899213e-02
613           	1.152849e-01	N/A	1.715289e-03	1.590866e-02	1.584284e-02	2.017929e-02
614           	5.099089e-02	N/A	2.592764e-03	1.930149e-02	1.894793e-02	2.356182e-02
615           	4.125301e-02	N/A	2.012029e-03	2.075537e-02	1.845249e-02	2.400396e-02
616           	3.119650e-02	N/A	1.496628e-03	1.891778e-02	1.864759e-02	2.351937e-02
617           	3.027482e-02	N/A	1.352425e-03	1.888871e-02	1.814100e-02	2.350060e-02
618           	2.929646e-02	N/A	1.375887e-03	1.974941e-02	1.788168e-02	2.282122e-02
619           	2.058581e-02	N/A	1.363419e-03	1.991087e-02	1.689960e-02	2.208140e-02
620           	2.226950e-02	N/A	1.253416e-03	1.906162e-02	1.789779e-02	2.208971e-02
621           	1.736532e-02	N/A	1.110082e-03	1.861371e-02	1.791430e-02	2.168750e-02
622           	1.423453e-01	N/A	1.596738e-03	1.782212e-02	1.695705e-02	2.156160e-02
623           	3.660689e-02	N/A	2.933072e-03	1.656470e-02	2.002173e-02	2.232998e-02
624           	7.534055e-02	N/A	2.042458e-03	1.491483e-02	1.865987e-02	2.167924e-02
625           	6.809725e-02	N/A	1.729966e-03	1.560964e-02	1.943982e-02	2.289502e-02
626           	4.309646e-02	N/A	1.624619e-03	1.803099e-02	1.883236e-02	2.470630e-02
627           	3.504941e-02	N/A	1.713853e-03	2.061482e-02	1.919054e-02	2.401503e-02
628           	3.145985e-02	N/A	1.542181e-03	2.011122e-02	2.037893e-02	2.407365e-02
629           	2.798804e-02	N/A	1.339852e-03	1.990288e-02	1.989191e-02	2.502303e-02
630           	2.489386e-02	N/A	1.376684e-03	2.021367e-02	1.868986e-02	2.436840e-02
631           	2.222939e-02	N/A	1.342272e-03	2.006476e-02	1.735426e-02	2.326672e-02
632           	2.014838e-02	N/A	1.330582e-03	1.917220e-02	1.689834e-02	2.246106e-02
633           	6.378153e-02	N/A	1.327894e-03	1.954935e-02	1.790085e-02	2.213140e-02
634           	7.291627e-02	N/A	1.723164e-03	1.910494e-02	1.919204e-02	2.290841e-02
635           	3.607564e-02	N/A	1.600813e-03	1.715865e-02	1.802774e-02	2.326399e-02
636           	2.405333e-02	N/A	1.467232e-03	1.459456e-02	1.708923e-02	2.125099e-02
637           	2.033464e-02	N/A	1.350952e-03	1.472337e-02	1.672333e-02	2.072480e-02
638           	3.384532e-02	N/A	1.428569e-03	1.700504e-02	1.680280e-02	2.121034e-02
639           	3.152100e-02	N/A	1.444029e-03	1.975643e-02	1.808410e-02	2.284537e-02
640           	6.034002e-02	N/A	1.640886e-03	2.001198e-02	1.880571e-02	2.297398e-02
641           	4.149368e-02	N/A	1.867661e-03	1.903501e-02	1.931117e-02	2.424152e-02
642           	2.631051e-02	N/A	1.534611e-03	1.953268e-02	1.763551e-02	2.313317e-02
643           	2.949034e-02	N/A	1.387649e-03	1.984885e-02	1.661391e-02	2.201673e-02
644           	1.983929e-02	N/A	1.459235e-03	1.903076e-02	1.661578e-02	2.167287e-02
645           	3.523911e-02	N/A	1.330161e-03	1.870096e-02	1.749338e-02	2.075201e-02
646           	2.352508e-02	N/A	1.250710e-03	1.847473e-02	1.794026e-02	2.153192e-02
647           	2.546980e-02	N/A	1.228201e-03	1.692382e-02	1.632137e-02	2.162067e-02
648           	4.325866e-02	N/A	1.491413e-03	1.478319e-02	1.535005e-02	1.979234e-02
649           	5.776545e-02	N/A	1.630275e-03	1.404674e-02	1.510776e-02	1.887028e-02
650           	5.003792e-02	N/A	1.727732e-03	1.574803e-02	1.596649e-02	1.996692e-02
651           	3.116015e-02	N/A	1.491435e-03	1.862586e-02	1.658708e-02	2.200856e-02
652           	1.871475e-02	N/A	1.521555e-03	2.017883e-02	1.753574e-02	2.199768e-02
653           	1.571806e-02	N/A	1.356179e-03	1.877382e-02	1.750493e-02	2.242265e-02
654           	2.582226e-02	N/A	1.275901e-03	1.905073e-02	1.697296e-02	2.189829e-02
655           	5.286448e-02	N/A	1.515746e-03	1.998518e-02	1.725355e-02	2.143234e-02
656           	3.349931e-02	N/A	1.702610e-03	1.951073e-02	1.724036e-02	2.193202e-02
657           	5.021165e-02	N/A	1.554352e-03	1.870398e-02	1.751732e-02	2.201985e-02
658           	9.189205e-02	N/A	1.602052e-03	1.904809e-02	1.896535e-02	2.148664e-02
659           	4.047196e-02	N/A	1.854363e-03	1.792856e-02	1.909938e-02	2.208903e-02
660           	2.853516e-02	N/A	1.668648e-03	1.564563e-02	1.677924e-02	2.195265e-02
661           	2.294738e-02	N/A	1.382332e-03	1.422833e-02	1.703497e-02	1.992361e-02
662           	2.056743e-02	N/A	1.324594e-03	1.551599e-02	1.681107e-02	1.969885e-02
663           	4.896853e-02	N/A	1.388011e-03	1.837184e-02	1.633637e-02	2.178810e-02
664           	5.146751e-02	N/A	1.986212e-03	2.033388e-02	1.842114e-02	2.317089e-02
665           	4.622691e-02	N/A	1.865084e-03	1.917047e-02	1.885085e-02	2.304254e-02
666           	4.416472e-02	N/A	1.545220e-03	1.887661e-02	1.749880e-02	2.330885e-02
667           	3.426339e-02	N/A	1.545762e-03	1.947280e-02	1.676559e-02	2.264393e-02
668           	2.976217e-02	N/A	1.471700e-03	1.987950e-02	1.604064e-02	2.205664e-02
669           	1.704359e-02	N/A	1.337784e-03	1.913720e-02	1.607504e-02	2.202824e-02
670           	3.590951e-02	N/A	1.206451e-03	1.912016e-02	1.767479e-02	2.187666e-02
671           	3.107121e-02	N/A	1.248954e-03	1.832293e-02	1.796713e-02	2.163543e-02
672           	1.579104e-02	N/A	1.302423e-03	1.623747e-02	1.663185e-02	2.173716e-02
673           	1.983799e-02	N/A	1.273825e-03	1.433768e-02	1.624881e-02	1.910101e-02
674           	3.384010e-02	N/A	1.281902e-03	1.480501e-02	1.553675e-02	1.933967e-02
675           	8.259301e-02	N/A	1.636998e-03	1.714684e-02	1.613046e-02	2.091212e-02
676           	7.893190e-02	N/A	2.041270e-03	2.007413e-02	1.800333e-02	2.270481e-02
677           	4.825273e-02	N/A	1.938257e-03	1.981810e-02	1.894377e-02	2.383350e-02
678           	3.481400e-02	N/A	1.630931e-03	1.882351e-02	1.865284e-02	2.320037e-02
679           	2.878924e-02	N/A	1.426726e-03	1.940272e-02	1.764750e-02	2.278973e-02
680           	2.290574e-02	N/A	1.338507e-03	1.976684e-02	1.708747e-02	2.191605e-02
681           	3.045390e-02	N/A	1.419031e-03	1.915136e-02	1.712798e-02	2.104292e-02
682           	3.593164e-02	N/A	1.282078e-03	1.901489e-02	1.877718e-02	2.173795e-02
683           	9.829135e-02	N/A	1.467003e-03	1.865790e-02	1.838390e-02	2.211089e-02
684           	3.735169e-02	N/A	2.187045e-03	1.732542e-02	1.936483e-02	2.303534e-02
685           	3.856068e-02	N/A	1.857837e-03	1.509329e-02	1.763398e-02	2.078618e-02
686           	3.718720e-02	N/A	1.469561e-03	1.443740e-02	1.775804e-02	2.116263e-02
687           	2.772053e-02	N/A	1.380182e-03	1.638371e-02	1.787123e-02	2.175787e-02
688           	6.089955e-02	N/A	1.451779e-03	1.934965e-02	1.749588e-02	2.241930e-02
689           	7.328717e-02	N/A	2.033075e-03	2.059198e-02	1.934227e-02	2.395629e-02
690           	3.740412e-02	N/A	1.895949e-03	1.888613e-02	1.980944e-02	2.395749e-02
691           	2.687567e-02	N/A	1.478250e-03	1.918092e-02	1.754128e-02	2.277715e-02
692           	3.485222e-02	N/A	1.364015e-03	1.969364e-02	1.668694e-02	2.181978e-02
693           	2.842806e-02	N/A	1.458341e-03	1.901750e-02	1.594681e-02	2.196904e-02
694           	1.900567e-02	N/A	1.330399e-03	1.856784e-02	1.720044e-02	2.095057e-02
695           	3.572842e-02	N/A	1.220145e-03	1.876212e-02	1.758922e-02	2.068978e-02
696           	2.546002e-02	N/A	1.359990e-03	1.733103e-02	1.708436e-02	2.145183e-02
697           	3.430211e-02	N/A	1.458496e-03	1.497966e-02	1.591327e-02	1.993343e-02
698           	6.229417e-02	N/A	1.584467e-03	1.423244e-02	1.587238e-02	1.894775e-02
699           	5.581294e-02	N/A	1.749897e-03	1.579921e-02	1.663464e-02	1.996321e-02
700           	3.918445e-02	N/A	1.550646e-03	1.846294e-02	1.695811e-02	2.226825e-02
701           	4.075537e-02	N/A	1.647169e-03	2.015090e-02	1.804273e-02	2.284658e-02
702           	2.350457e-02	N/A	1.488972e-03	1.895479e-02	1.824482e-02	2.288884e-02
703           	2.573356e-02	N/A	1.353781e-03	1.887384e-02	1.710352e-02	2.187516e-02
704           	2.601796e-02	N/A	1.361385e-03	1.977409e-02	1.666761e-02	2.201083e-02
705           	3.295874e-02	N/A	1.408508e-03	1.963859e-02	1.587225e-02	2.156499e-02
706           	5.709753e-02	N/A	1.553494e-03	1.894256e-02	1.716443e-02	2.148309e-02
707           	4.618082e-02	N/A	1.481032e-03	1.919778e-02	1.829040e-02	2.228659e-02
708           	3.542815e-02	N/A	1.326468e-03	1.797244e-02	1.694676e-02	2.190345e-02
709           	1.931943e-02	N/A	1.359339e-03	1.578348e-02	1.636238e-02	2.078550e-02
710           	2.102888e-02	N/A	1.323990e-03	1.411961e-02	1.549830e-02	1.909597e-02
711           	6.287865e-02	N/A	1.398367e-03	1.495754e-02	1.541205e-02	1.984987e-02
712           	4.121364e-02	N/A	1.728606e-03	1.787899e-02	1.718060e-02	2.124855e-02
713           	2.675109e-02	N/A	1.515695e-03	2.010636e-02	1.738406e-02	2.242337e-02
714           	2.850247e-02	N/A	1.346441e-03	1.917407e-02	1.800955e-02	2.269585e-02
715           	3.453758e-02	N/A	1.311923e-03	1.871409e-02	1.747113e-02	2.282341e-02
716           	3.232369e-02	N/A	1.510821e-03	1.929725e-02	1.724127e-02	2.235356e-02
717           	2.473555e-02	N/A	1.477972e-03	1.976991e-02	1.630128e-02	2.174661e-02
718           	1.018083e-01	N/A	1.752475e-03	1.971746e-02	1.610129e-02	2.161060e-02
719           	4.087994e-02	N/A	2.201784e-03	1.989711e-02	1.964318e-02	2.245013e-02
720           	3.215667e-02	N/A	1.604587e-03	1.898749e-02	1.793168e-02	2.297553e-02
721           	2.527997e-02	N/A	1.314614e-03	1.683615e-02	1.785531e-02	2.164467e-02
722           	2.632650e-02	N/A	1.410819e-03	1.469647e-02	1.700508e-02	2.056537e-02
723           	2.101152e-02	N/A	1.397194e-03	1.509926e-02	1.645359e-02	2.088040e-02
724           	1.602102e-02	N/A	1.398347e-03	1.754245e-02	1.723944e-02	2.097731e-02
725           	2.474905e-02	N/A	1.515781e-03	2.005150e-02	1.753174e-02	2.289650e-02
726           	5.917842e-02	N/A	1.719876e-03	1.986647e-02	1.851342e-02	2.380197e-02
727           	3.776411e-02	N/A	1.738798e-03	1.936911e-02	1.949795e-02	2.392270e-02
728           	4.148514e-02	N/A	1.620732e-03	1.964353e-02	1.759676e-02	2.303576e-02
729           	9.002812e-02	N/A	1.758108e-03	1.983312e-02	1.719354e-02	2.247277e-02
730           	3.968898e-02	N/A	2.108405e-03	1.921066e-02	1.821299e-02	2.324047e-02
731           	2.781861e-02	N/A	1.574004e-03	1.880843e-02	1.827003e-02	2.280810e-02
732           	2.442805e-02	N/A	1.154301e-03	1.864873e-02	1.870974e-02	2.215863e-02
733           	3.290745e-02	N/A	1.295585e-03	1.726077e-02	1.759972e-02	2.177716e-02
734           	6.985673e-02	N/A	1.684696e-03	1.497814e-02	1.693765e-02	2.067638e-02
735           	4.948649e-02	N/A	1.865057e-03	1.441349e-02	1.734094e-02	2.035336e-02
736           	2.688620e-02	N/A	1.395832e-03	1.592286e-02	1.644080e-02	2.081697e-02
737           	1.845593e-02	N/A	1.245591e-03	1.862760e-02	1.625451e-02	2.191771e-02
738           	3.198619e-02	N/A	1.507481e-03	2.022812e-02	1.730687e-02	2.202298e-02
739           	5.085988e-02	N/A	1.607628e-03	1.878240e-02	1.822881e-02	2.203132e-02
740           	3.023631e-02	N/A	1.500790e-03	1.890246e-02	1.746415e-02	2.247523e-02
741           	2.397935e-02	N/A	1.455547e-03	1.948358e-02	1.662579e-02	2.174547e-02
742           	2.814844e-02	N/A	1.372906e-03	1.929766e-02	1.543483e-02	2.133141e-02
743           	3.874598e-02	N/A	1.410165e-03	1.878249e-02	1.663126e-02	2.085884e-02
744           	8.729624e-02	N/A	1.497844e-03	1.902682e-02	1.772720e-02	2.162658e-02
745           	4.537225e-02	N/A	1.865610e-03	1.780217e-02	1.796164e-02	2.251371e-02
746           	5.835233e-02	N/A	1.753626e-03	1.556170e-02	1.646102e-02	2.090972e-02
747           	4.588480e-02	N/A	1.657581e-03	1.397795e-02	1.662760e-02	1.955429e-02
748           	2.720113e-02	N/A	1.409953e-03	1.493790e-02	1.642434e-02	2.021851e-02
749           	2.336099e-02	N/A	1.286041e-03	1.776690e-02	1.621881e-02	2.111901e-02
750           	2.195365e-02	N/A	1.558307e-03	2.036249e-02	1.761794e-02	2.196713e-02
751           	5.558329e-02	N/A	1.596705e-03	1.943051e-02	1.850151e-02	2.282827e-02
752           	5.223251e-02	N/A	1.730690e-03	1.929319e-02	1.859274e-02	2.380054e-02
753           	5.424631e-02	N/A	1.723607e-03	1.965124e-02	1.749368e-02	2.302192e-02
754           	3.376386e-02	N/A	1.708643e-03	1.997778e-02	1.703982e-02	2.254118e-02
755           	2.296094e-02	N/A	1.459590e-03	1.946562e-02	1.696528e-02	2.163387e-02
756           	2.346528e-02	N/A	1.145008e-03	1.906510e-02	1.802026e-02	2.240724e-02
757           	4.805571e-02	N/A	1.227766e-03	1.835419e-02	1.751174e-02	2.195390e-02
758           	6.767372e-02	N/A	1.700700e-03	1.661660e-02	1.700939e-02	2.152224e-02
759           	3.691856e-02	N/A	1.718718e-03	1.442602e-02	1.716062e-02	2.003457e-02
760           	2.337262e-02	N/A	1.404886e-03	1.490184e-02	1.659929e-02	1.966356e-02
761           	1.905274e-02	N/A	1.208808e-03	1.709353e-02	1.616246e-02	2.094209e-02
762           	3.261570e-02	N/A	1.292257e-03	1.973237e-02	1.683395e-02	2.255336e-02
763           	3.497155e-02	N/A	1.557762e-03	2.011554e-02	1.886576e-02	2.202165e-02
764           	3.623091e-02	N/A	1.565436e-03	1.892323e-02	1.860389e-02	2.247151e-02
765           	3.250616e-02	N/A	1.464431e-03	1.950845e-02	1.761686e-02	2.285582e-02
766           	4.769721e-02	N/A	1.525134e-03	1.969536e-02	1.646552e-02	2.229270e-02
767           	8.024970e-02	N/A	1.843037e-03	1.890070e-02	1.636859e-02	2.156489e-02
768           	4.109562e-02	N/A	1.901032e-03	1.908048e-02	1.897775e-02	2.221580e-02
769           	2.818354e-02	N/A	1.429369e-03	1.877098e-02	1.862671e-02	2.214005e-02
770           	2.398484e-02	N/A	1.334528e-03	1.706694e-02	1.716249e-02	2.231367e-02
771           	3.809504e-02	N/A	1.478032e-03	1.486541e-02	1.655545e-02	2.019097e-02
772           	3.965733e-02	N/A	1.501878e-03	1.437924e-02	1.618450e-02	1.975770e-02
773           	9.071866e-02	N/A	1.594525e-03	1.605437e-02	1.638610e-02	2.072756e-02
774           	3.165413e-02	N/A	2.006304e-03	1.906013e-02	1.854748e-02	2.316622e-02
775           	2.761915e-02	N/A	1.793616e-03	2.038296e-02	1.812174e-02	2.376991e-02
776           	2.232087e-02	N/A	1.406537e-03	1.888396e-02	1.859010e-02	2.286680e-02
777           	3.131847e-02	N/A	1.345637e-03	1.918321e-02	1.729002e-02	2.314289e-02
778           	2.621126e-02	N/A	1.415046e-03	1.955998e-02	1.719874e-02	2.263313e-02
779           	2.387217e-02	N/A	1.395856e-03	1.965839e-02	1.659086e-02	2.174087e-02
780           	2.959494e-02	N/A	1.317401e-03	1.902646e-02	1.771878e-02	2.120417e-02
781           	3.069904e-02	N/A	1.272066e-03	1.860677e-02	1.811754e-02	2.164657e-02
782           	2.262041e-02	N/A	1.287021e-03	1.756792e-02	1.714325e-02	2.140581e-02
783           	8.634502e-02	N/A	1.633153e-03	1.561635e-02	1.573814e-02	1.992265e-02
784           	4.768538e-02	N/A	2.167308e-03	1.441155e-02	1.761795e-02	2.024644e-02
785           	3.005513e-02	N/A	1.694929e-03	1.553537e-02	1.647699e-02	2.068455e-02
786           	4.838171e-02	N/A	1.407503e-03	1.803748e-02	1.666391e-02	2.176554e-02
787           	4.102638e-02	N/A	1.786180e-03	2.039012e-02	1.837552e-02	2.260454e-02
788           	3.323663e-02	N/A	1.572931e-03	1.904345e-02	1.839767e-02	2.277638e-02
789           	3.062262e-02	N/A	1.381676e-03	1.889626e-02	1.781659e-02	2.277312e-02
790           	3.450907e-02	N/A	1.447629e-03	1.936790e-02	1.690343e-02	2.220825e-02
791           	2.438125e-02	N/A	1.436338e-03	1.951936e-02	1.592744e-02	2.142464e-02
792           	1.561402e-02	N/A	1.317472e-03	1.895313e-02	1.633721e-02	2.074919e-02
793           	3.757405e-02	N/A	1.198003e-03	1.894180e-02	1.745472e-02	2.083800e-02
794           	3.974886e-02	N/A	1.337668e-03	1.805585e-02	1.734123e-02	2.164779e-02
795           	4.557243e-02	N/A	1.486541e-03	1.611826e-02	1.623571e-02	2.123549e-02
796           	4.106018e-02	N/A	1.553194e-03	1.419183e-02	1.645334e-02	1.910870e-02
797           	3.994130e-02	N/A	1.384273e-03	1.479059e-02	1.595084e-02	1.977040e-02
798           	4.348138e-02	N/A	1.416394e-03	1.723264e-02	1.584446e-02	2.093717e-02
799           	3.952516e-02	N/A	1.504611e-03	1.990031e-02	1.699784e-02	2.236652e-02
800           	2.105473e-02	N/A	1.554168e-03	1.954872e-02	1.789348e-02	2.274495e-02
801           	5.524841e-02	N/A	1.551936e-03	1.860532e-02	1.772033e-02	2.264479e-02
802           	3.605748e-02	N/A	1.655354e-03	1.969610e-02	1.812526e-02	2.236432e-02
803           	1.987105e-02	N/A	1.490036e-03	1.981030e-02	1.644773e-02	2.214429e-02
804           	1.621678e-02	N/A	1.378457e-03	1.938747e-02	1.659182e-02	2.184544e-02
805           	1.530627e-02	N/A	1.198849e-03	1.921508e-02	1.694298e-02	2.165422e-02
806           	3.396793e-02	N/A	1.227219e-03	1.845520e-02	1.703887e-02	2.094235e-02
807           	1.059858e-01	N/A	1.816790e-03	1.662752e-02	1.685385e-02	2.088929e-02
808           	6.335198e-02	N/A	2.465355e-03	1.477558e-02	1.788939e-02	2.124489e-02
809           	4.061557e-02	N/A	1.783416e-03	1.476433e-02	1.784640e-02	1.935842e-02
810           	4.135162e-02	N/A	1.406503e-03	1.660459e-02	1.696125e-02	2.212011e-02
811           	3.235648e-02	N/A	1.390146e-03	1.949912e-02	1.873157e-02	2.359625e-02
812           	2.461658e-02	N/A	1.462124e-03	2.042068e-02	1.926157e-02	2.251497e-02
813           	5.765621e-02	N/A	1.540109e-03	1.909179e-02	1.902212e-02	2.321522e-02
814           	5.744141e-02	N/A	1.812057e-03	1.977648e-02	1.843648e-02	2.482622e-02
815           	5.423341e-02	N/A	1.707611e-03	2.017186e-02	1.787405e-02	2.295397e-02
816           	3.284131e-02	N/A	1.676203e-03	1.926154e-02	1.694478e-02	2.271474e-02
817           	2.060508e-02	N/A	1.376764e-03	1.877748e-02	1.787971e-02	2.198165e-02
818           	1.835020e-02	N/A	1.192163e-03	1.869284e-02	1.797587e-02	2.116925e-02
819           	1.683024e-02	N/A	1.181502e-03	1.720134e-02	1.643320e-02	2.155431e-02
820           	3.071008e-02	N/A	1.425343e-03	1.506354e-02	1.579209e-02	2.000465e-02
821           	2.851087e-02	N/A	1.422940e-03	1.450859e-02	1.642208e-02	1.868469e-02
822           	2.811319e-02	N/A	1.277888e-03	1.597465e-02	1.617779e-02	2.027709e-02
823           	3.302474e-02	N/A	1.322724e-03	1.868035e-02	1.623153e-02	2.226212e-02
824           	1.028226e-01	N/A	1.910450e-03	2.039874e-02	1.738188e-02	2.235986e-02
825           	4.057649e-02	N/A	2.405623e-03	1.906996e-02	1.985537e-02	2.324558e-02
826           	5.663337e-02	N/A	1.846490e-03	1.912548e-02	1.799738e-02	2.344156e-02
827           	4.091000e-02	N/A	1.546068e-03	1.938678e-02	1.868704e-02	2.377002e-02
828           	3.083572e-02	N/A	1.492691e-03	1.915701e-02	1.681050e-02	2.248027e-02
829           	2.606382e-02	N/A	1.310541e-03	1.879727e-02	1.775196e-02	2.131450e-02
830           	7.533767e-02	N/A	1.399210e-03	1.879937e-02	1.833338e-02	2.116202e-02
831           	4.077109e-02	N/A	1.867029e-03	1.769731e-02	1.827213e-02	2.285383e-02
832           	5.826286e-02	N/A	1.683518e-03	1.575287e-02	1.668454e-02	2.087196e-02
833           	5.567143e-02	N/A	1.698855e-03	1.428706e-02	1.647780e-02	1.962181e-02
834           	2.663885e-02	N/A	1.589897e-03	1.545772e-02	1.709024e-02	2.085481e-02
835           	2.613780e-02	N/A	1.377234e-03	1.812436e-02	1.648703e-02	2.150612e-02
836           	1.995181e-02	N/A	1.499798e-03	2.024370e-02	1.722954e-02	2.191960e-02
837           	1.714705e-02	N/A	1.403720e-03	1.924309e-02	1.803268e-02	2.247769e-02
838           	1.628334e-02	N/A	1.236772e-03	1.932223e-02	1.802054e-02	2.210544e-02
839           	4.610286e-02	N/A	1.426275e-03	1.961278e-02	1.736739e-02	2.231762e-02
840           	2.915102e-02	N/A	1.657038e-03	1.989564e-02	1.691821e-02	2.302132e-02
841           	8.171892e-02	N/A	1.661415e-03	1.930558e-02	1.689097e-02	2.215105e-02
842           	4.005855e-02	N/A	1.812988e-03	1.967261e-02	2.033617e-02	2.220244e-02
843           	3.222026e-02	N/A	1.548961e-03	1.852236e-02	1.837614e-02	2.303514e-02
844           	4.281373e-02	N/A	1.437170e-03	1.617644e-02	1.763010e-02	2.317349e-02
845           	3.270531e-02	N/A	1.556860e-03	1.452893e-02	1.804800e-02	1.994573e-02
846           	4.448556e-02	N/A	1.470360e-03	1.509725e-02	1.717926e-02	1.972453e-02
847           	5.229434e-02	N/A	1.550294e-03	1.748467e-02	1.710258e-02	2.183898e-02
848           	4.475491e-02	N/A	1.553604e-03	1.996501e-02	1.779817e-02	2.269559e-02
849           	2.523727e-02	N/A	1.526349e-03	1.953572e-02	1.793518e-02	2.285469e-02
850           	2.527545e-02	N/A	1.446585e-03	1.847557e-02	1.739782e-02	2.248045e-02
851           	2.898276e-02	N/A	1.304493e-03	1.918437e-02	1.678068e-02	2.185967e-02
852           	6.244894e-02	N/A	1.521073e-03	1.970559e-02	1.551672e-02	2.155435e-02
853           	2.588983e-02	N/A	1.842288e-03	1.942621e-02	1.699392e-02	2.177362e-02
854           	2.217606e-02	N/A	1.368282e-03	1.899395e-02	1.729004e-02	2.176023e-02
855           	2.398092e-02	N/A	1.184924e-03	1.844103e-02	1.759001e-02	2.072202e-02
856           	3.644195e-02	N/A	1.375089e-03	1.654946e-02	1.595736e-02	2.118616e-02
857           	3.664399e-02	N/A	1.507985e-03	1.445402e-02	1.599864e-02	1.924165e-02
858           	3.821479e-02	N/A	1.387969e-03	1.448881e-02	1.610677e-02	1.849856e-02
859           	2.743279e-02	N/A	1.372421e-03	1.655306e-02	1.589989e-02	2.026013e-02
860           	3.144910e-02	N/A	1.347996e-03	1.909481e-02	1.643552e-02	2.190627e-02
861           	7.570931e-02	N/A	1.681132e-03	1.997800e-02	1.730482e-02	2.206050e-02
862           	4.023590e-02	N/A	2.099340e-03	1.908007e-02	1.894500e-02	2.332846e-02
863           	2.779038e-02	N/A	1.587822e-03	1.928965e-02	1.729106e-02	2.270590e-02
864           	3.297854e-02	N/A	1.374630e-03	1.975856e-02	1.702975e-02	2.221916e-02
865           	5.698457e-02	N/A	1.611568e-03	1.911280e-02	1.618126e-02	2.191634e-02
866           	4.601630e-02	N/A	1.639303e-03	1.870546e-02	1.797442e-02	2.151666e-02
867           	2.727040e-02	N/A	1.408525e-03	1.864606e-02	1.787062e-02	2.153666e-02
868           	1.808892e-02	N/A	1.247362e-03	1.714980e-02	1.673397e-02	2.148397e-02
869           	1.577910e-02	N/A	1.378726e-03	1.500480e-02	1.587828e-02	1.933883e-02
870           	3.605055e-02	N/A	1.362885e-03	1.424628e-02	1.506109e-02	1.863214e-02
871           	1.054382e-01	N/A	1.750556e-03	1.578961e-02	1.603506e-02	1.999333e-02
872           	5.860682e-02	N/A	2.229024e-03	1.912565e-02	1.809960e-02	2.296055e-02
873           	3.788285e-02	N/A	1.906575e-03	2.038236e-02	1.825408e-02	2.328992e-02
874           	2.625572e-02	N/A	1.444312e-03	1.903248e-02	1.836680e-02	2.288236e-02
875           	3.205119e-02	N/A	1.341702e-03	1.900421e-02	1.737935e-02	2.306875e-02
876           	2.471992e-02	N/A	1.385401e-03	1.997161e-02	1.811347e-02	2.197869e-02
877           	1.700473e-02	N/A	1.344140e-03	1.972352e-02	1.705502e-02	2.121161e-02
878           	5.576293e-02	N/A	1.398762e-03	1.881829e-02	1.778772e-02	2.181481e-02
879           	5.877353e-02	N/A	1.693671e-03	1.904898e-02	1.902099e-02	2.265333e-02
880           	5.874667e-02	N/A	1.564117e-03	1.771257e-02	1.799480e-02	2.169244e-02
881           	4.846981e-02	N/A	1.738417e-03	1.538998e-02	1.734366e-02	2.143822e-02
882           	2.444101e-02	N/A	1.545417e-03	1.414338e-02	1.702697e-02	2.065808e-02
883           	2.357714e-02	N/A	1.349912e-03	1.528784e-02	1.651631e-02	1.960484e-02
884           	1.709416e-02	N/A	1.246422e-03	1.812632e-02	1.624010e-02	2.113068e-02
885           	2.075700e-02	N/A	1.498238e-03	2.023775e-02	1.711501e-02	2.210159e-02
