# Residuals   
# Time        	k             	nut           	omega         	p             	Urelx         	Urely         
20360         	3.059534e-05	N/A	4.565033e-06	6.581280e-05	2.512445e-05	2.460779e-05
20361         	3.089343e-05	N/A	4.788908e-06	5.024694e-05	2.512278e-05	2.460239e-05
20362         	3.059379e-05	N/A	4.678633e-06	1.044880e-04	2.512198e-05	2.460850e-05
20363         	3.067343e-05	N/A	4.402186e-06	7.383384e-05	2.512044e-05	2.460172e-05
20364         	3.072401e-05	N/A	4.629577e-06	6.913591e-05	2.511557e-05	2.460325e-05
20365         	3.064132e-05	N/A	4.610711e-06	6.481032e-05	2.511898e-05	2.459916e-05
20366         	3.062995e-05	N/A	4.273853e-06	6.564068e-05	2.511363e-05	2.460120e-05
20367         	3.073894e-05	N/A	4.629429e-06	6.272099e-05	2.511646e-05	2.459524e-05
20368         	3.055854e-05	N/A	4.486543e-06	7.299876e-05	2.511639e-05	2.459500e-05
20369         	3.069613e-05	N/A	4.270090e-06	5.309252e-05	2.511579e-05	2.458952e-05
20370         	3.066814e-05	N/A	4.646682e-06	6.744408e-05	2.511185e-05	2.459241e-05
20371         	3.064090e-05	N/A	4.559113e-06	6.759259e-05	2.511089e-05	2.459160e-05
20372         	3.064108e-05	N/A	4.315239e-06	5.730228e-05	2.510732e-05	2.459076e-05
20373         	3.071517e-05	N/A	4.691742e-06	6.383923e-05	2.510667e-05	2.458967e-05
20374         	3.064108e-05	N/A	4.600806e-06	6.930800e-05	2.510622e-05	2.458844e-05
20375         	3.064298e-05	N/A	4.391899e-06	6.800254e-05	2.510405e-05	2.458574e-05
20376         	3.068023e-05	N/A	4.617501e-06	7.113106e-05	2.510379e-05	2.458443e-05
20377         	3.060584e-05	N/A	4.453716e-06	6.603799e-05	2.510248e-05	2.458346e-05
20378         	3.062316e-05	N/A	4.340595e-06	6.296428e-05	2.510011e-05	2.458197e-05
20379         	3.070896e-05	N/A	4.680787e-06	6.938928e-05	2.510025e-05	2.458009e-05
20380         	3.054954e-05	N/A	4.403815e-06	6.386111e-05	2.509830e-05	2.458032e-05
20381         	3.056718e-05	N/A	4.208197e-06	4.885885e-05	2.509609e-05	2.457638e-05
20382         	3.076291e-05	N/A	4.631549e-06	4.692450e-05	2.509368e-05	2.457699e-05
20383         	3.069002e-05	N/A	4.813041e-06	8.589964e-05	2.509602e-05	2.457641e-05
20384         	3.062502e-05	N/A	4.555692e-06	7.416328e-05	2.509298e-05	2.457584e-05
20385         	3.062687e-05	N/A	4.424865e-06	6.553936e-05	2.508933e-05	2.457475e-05
20386         	3.054893e-05	N/A	4.263736e-06	6.405776e-05	2.509114e-05	2.457091e-05
20387         	3.068905e-05	N/A	4.502591e-06	5.514067e-05	2.508676e-05	2.457203e-05
20388         	3.057810e-05	N/A	4.514670e-06	7.087122e-05	2.509034e-05	2.456863e-05
20389         	3.066200e-05	N/A	4.490592e-06	5.803139e-05	2.508881e-05	2.456572e-05
20390         	3.058014e-05	N/A	4.303419e-06	6.867999e-05	2.508882e-05	2.456434e-05
20391         	3.090276e-05	N/A	4.950671e-06	5.857604e-05	2.508610e-05	2.456238e-05
20392         	3.055959e-05	N/A	4.795237e-06	1.030342e-04	2.508429e-05	2.456774e-05
20393         	3.063302e-05	N/A	4.240698e-06	6.538455e-05	2.507970e-05	2.456467e-05
20394         	3.066605e-05	N/A	4.495856e-06	6.427466e-05	2.507709e-05	2.456422e-05
20395         	3.076434e-05	N/A	4.844243e-06	7.092643e-05	2.508084e-05	2.456008e-05
20396         	3.058184e-05	N/A	4.523979e-06	7.481030e-05	2.507988e-05	2.455841e-05
20397         	3.065770e-05	N/A	4.520448e-06	6.543763e-05	2.507679e-05	2.455713e-05
20398         	3.051802e-05	N/A	4.224809e-06	6.512145e-05	2.507366e-05	2.455759e-05
20399         	3.066593e-05	N/A	4.380964e-06	4.704992e-05	2.507433e-05	2.455246e-05
20400         	3.064545e-05	N/A	4.679461e-06	6.808893e-05	2.507281e-05	2.455347e-05
20401         	3.063636e-05	N/A	4.537532e-06	6.471567e-05	2.507284e-05	2.455183e-05
20402         	3.066304e-05	N/A	4.491467e-06	7.001931e-05	2.507032e-05	2.455038e-05
20403         	3.070246e-05	N/A	4.807045e-06	7.853054e-05	2.506990e-05	2.455085e-05
20404         	3.055099e-05	N/A	4.474324e-06	7.188464e-05	2.506865e-05	2.454803e-05
20405         	3.055812e-05	N/A	4.236650e-06	5.170945e-05	2.506543e-05	2.454637e-05
20406         	3.059535e-05	N/A	4.349776e-06	4.957320e-05	2.506252e-05	2.454565e-05
20407         	3.079420e-05	N/A	4.807903e-06	6.035116e-05	2.506539e-05	2.454234e-05
20408         	3.058211e-05	N/A	4.750687e-06	7.814846e-05	2.506436e-05	2.454373e-05
20409         	3.060679e-05	N/A	4.529143e-06	6.622533e-05	2.506081e-05	2.454233e-05
20410         	3.050620e-05	N/A	4.169528e-06	6.229767e-05	2.505744e-05	2.454147e-05
20411         	3.065862e-05	N/A	4.474975e-06	4.600664e-05	2.505900e-05	2.453615e-05
20412         	3.053802e-05	N/A	4.517642e-06	6.917013e-05	2.505713e-05	2.453783e-05
20413         	3.070126e-05	N/A	4.494325e-06	5.295461e-05	2.505686e-05	2.453438e-05
20414         	3.063244e-05	N/A	4.620217e-06	8.778730e-05	2.505566e-05	2.453588e-05
20415         	3.076248e-05	N/A	4.842296e-06	8.481863e-05	2.505397e-05	2.453500e-05
20416         	3.055999e-05	N/A	4.588719e-06	8.697986e-05	2.505282e-05	2.453375e-05
20417         	3.056208e-05	N/A	4.357634e-06	6.122579e-05	2.505093e-05	2.453052e-05
20418         	3.066903e-05	N/A	4.489275e-06	5.025042e-05	2.504708e-05	2.452968e-05
20419         	3.061526e-05	N/A	4.602956e-06	6.576883e-05	2.505032e-05	2.452675e-05
20420         	3.056920e-05	N/A	4.494519e-06	6.727510e-05	2.504896e-05	2.452497e-05
20421         	3.056054e-05	N/A	4.352725e-06	6.110982e-05	2.504520e-05	2.452606e-05
20422         	3.055354e-05	N/A	4.205971e-06	6.194099e-05	2.504277e-05	2.452510e-05
20423         	3.078520e-05	N/A	4.819790e-06	5.960577e-05	2.504529e-05	2.452061e-05
20424         	3.058112e-05	N/A	4.823286e-06	8.115481e-05	2.504337e-05	2.452330e-05
20425         	3.052227e-05	N/A	4.293250e-06	5.763554e-05	2.504055e-05	2.452020e-05
20426         	3.054264e-05	N/A	4.231865e-06	4.963450e-05	2.503721e-05	2.451773e-05
20427         	3.067524e-05	N/A	4.594687e-06	5.362009e-05	2.503793e-05	2.451675e-05
20428         	3.053326e-05	N/A	4.485083e-06	7.022482e-05	2.503765e-05	2.451654e-05
20429         	3.061438e-05	N/A	4.460352e-06	5.424290e-05	2.503614e-05	2.451382e-05
20430         	3.069737e-05	N/A	4.666278e-06	6.390826e-05	2.503330e-05	2.451402e-05
20431         	3.072173e-05	N/A	4.835765e-06	9.427906e-05	2.503502e-05	2.451315e-05
20432         	3.058473e-05	N/A	4.697472e-06	9.426355e-05	2.503473e-05	2.451072e-05
20433         	3.062094e-05	N/A	4.515119e-06	7.191139e-05	2.502958e-05	2.451132e-05
20434         	3.051830e-05	N/A	4.243613e-06	7.458814e-05	2.502709e-05	2.451097e-05
20435         	3.077752e-05	N/A	4.796342e-06	5.738752e-05	2.502980e-05	2.450454e-05
20436         	3.056710e-05	N/A	4.842868e-06	8.769329e-05	2.502765e-05	2.450793e-05
20437         	3.051515e-05	N/A	4.314385e-06	6.210432e-05	2.502599e-05	2.450413e-05
20438         	3.053941e-05	N/A	4.257930e-06	5.558835e-05	2.502241e-05	2.450215e-05
20439         	3.063932e-05	N/A	4.595265e-06	5.542779e-05	2.502280e-05	2.450145e-05
20440         	3.049870e-05	N/A	4.414453e-06	6.376851e-05	2.502163e-05	2.450095e-05
20441         	3.074518e-05	N/A	4.686405e-06	4.948597e-05	2.502104e-05	2.449783e-05
20442         	3.059732e-05	N/A	4.743016e-06	7.766291e-05	2.501885e-05	2.450036e-05
20443         	3.062777e-05	N/A	4.624873e-06	6.542349e-05	2.501872e-05	2.449628e-05
20444         	3.052802e-05	N/A	4.491860e-06	6.076900e-05	2.501590e-05	2.449480e-05
20445         	3.054037e-05	N/A	4.344220e-06	5.852634e-05	2.501474e-05	2.449353e-05
20446         	3.052617e-05	N/A	4.208417e-06	6.256631e-05	2.501283e-05	2.449291e-05
20447         	3.070371e-05	N/A	4.747908e-06	5.611059e-05	2.501418e-05	2.448967e-05
20448         	3.057797e-05	N/A	4.768926e-06	7.422650e-05	2.501242e-05	2.449085e-05
20449         	3.054354e-05	N/A	4.377727e-06	5.725293e-05	2.501080e-05	2.448813e-05
20450         	3.058058e-05	N/A	4.389843e-06	5.913601e-05	2.500774e-05	2.448627e-05
20451         	3.070150e-05	N/A	4.801556e-06	7.328250e-05	2.500772e-05	2.448673e-05
20452         	3.053682e-05	N/A	4.592678e-06	8.123533e-05	2.500696e-05	2.448584e-05
20453         	3.052826e-05	N/A	4.400120e-06	5.837836e-05	2.500496e-05	2.448314e-05
20454         	3.062642e-05	N/A	4.500789e-06	4.972872e-05	2.500126e-05	2.448234e-05
20455         	3.064241e-05	N/A	4.706538e-06	7.394264e-05	2.500411e-05	2.447986e-05
20456         	3.058531e-05	N/A	4.670348e-06	8.242158e-05	2.500359e-05	2.447850e-05
20457         	3.052821e-05	N/A	4.456429e-06	7.656096e-05	2.499966e-05	2.447926e-05
20458         	3.054577e-05	N/A	4.287638e-06	6.144245e-05	2.499670e-05	2.447745e-05
20459         	3.060289e-05	N/A	4.590166e-06	6.081456e-05	2.499877e-05	2.447374e-05
20460         	3.054112e-05	N/A	4.570599e-06	6.594460e-05	2.499566e-05	2.447446e-05
20461         	3.048201e-05	N/A	4.270155e-06	5.267081e-05	2.499513e-05	2.447167e-05
20462         	3.061186e-05	N/A	4.416607e-06	5.221536e-05	2.499233e-05	2.447007e-05
20463         	3.075140e-05	N/A	4.899415e-06	7.464773e-05	2.499359e-05	2.447079e-05
20464         	3.057789e-05	N/A	4.810164e-06	8.655070e-05	2.499350e-05	2.447084e-05
20465         	3.054878e-05	N/A	4.452016e-06	7.168031e-05	2.498998e-05	2.446891e-05
20466         	3.055194e-05	N/A	4.352588e-06	5.965478e-05	2.498638e-05	2.446728e-05
20467         	3.056499e-05	N/A	4.534487e-06	6.232958e-05	2.498835e-05	2.446364e-05
20468         	3.053380e-05	N/A	4.467613e-06	6.172142e-05	2.498633e-05	2.446283e-05
20469         	3.067378e-05	N/A	4.634028e-06	6.131627e-05	2.498546e-05	2.446179e-05
20470         	3.057177e-05	N/A	4.709611e-06	8.760009e-05	2.498416e-05	2.446314e-05
20471         	3.053816e-05	N/A	4.462138e-06	7.003732e-05	2.498291e-05	2.446036e-05
20472         	3.055790e-05	N/A	4.466469e-06	6.279284e-05	2.497947e-05	2.445825e-05
20473         	3.050938e-05	N/A	4.419803e-06	6.126002e-05	2.498057e-05	2.445634e-05
20474         	3.048438e-05	N/A	4.113602e-06	5.363548e-05	2.497732e-05	2.445498e-05
20475         	3.067417e-05	N/A	4.692885e-06	5.864684e-05	2.497738e-05	2.445233e-05
20476         	3.053424e-05	N/A	4.736202e-06	7.986768e-05	2.497760e-05	2.445390e-05
20477         	3.060115e-05	N/A	4.412111e-06	5.332357e-05	2.497364e-05	2.445192e-05
20478         	3.061505e-05	N/A	4.648887e-06	8.447266e-05	2.497176e-05	2.445182e-05
20479         	3.065065e-05	N/A	4.797100e-06	8.525302e-05	2.497409e-05	2.444991e-05
20480         	3.049945e-05	N/A	4.453334e-06	8.428470e-05	2.497114e-05	2.444848e-05
20481         	3.066398e-05	N/A	4.675636e-06	6.445940e-05	2.496963e-05	2.444591e-05
20482         	3.046291e-05	N/A	4.437356e-06	8.625446e-05	2.496784e-05	2.444794e-05
20483         	3.058419e-05	N/A	4.403437e-06	6.174579e-05	2.496716e-05	2.444266e-05
20484         	3.058336e-05	N/A	4.752293e-06	7.203275e-05	2.496392e-05	2.444361e-05
20485         	3.049449e-05	N/A	4.470593e-06	6.507650e-05	2.496610e-05	2.444038e-05
20486         	3.046593e-05	N/A	4.192659e-06	6.054836e-05	2.496241e-05	2.443864e-05
20487         	3.055549e-05	N/A	4.455627e-06	5.674192e-05	2.496144e-05	2.443777e-05
20488         	3.063719e-05	N/A	4.714613e-06	6.427913e-05	2.496000e-05	2.443801e-05
20489         	3.060561e-05	N/A	4.725522e-06	8.695350e-05	2.496118e-05	2.443766e-05
20490         	3.050885e-05	N/A	4.561549e-06	7.720524e-05	2.495912e-05	2.443478e-05
20491         	3.054916e-05	N/A	4.574126e-06	5.957410e-05	2.495668e-05	2.443213e-05
20492         	3.050988e-05	N/A	4.406020e-06	6.019167e-05	2.495345e-05	2.443283e-05
20493         	3.051696e-05	N/A	4.392767e-06	7.260598e-05	2.495477e-05	2.443051e-05
20494         	3.059775e-05	N/A	4.603525e-06	6.839229e-05	2.495292e-05	2.442947e-05
20495         	3.062214e-05	N/A	4.701084e-06	7.755916e-05	2.495300e-05	2.442881e-05
20496         	3.063949e-05	N/A	4.799998e-06	8.475596e-05	2.495156e-05	2.442782e-05
20497         	3.047895e-05	N/A	4.586213e-06	8.760029e-05	2.495017e-05	2.442776e-05
20498         	3.047182e-05	N/A	4.239766e-06	6.345664e-05	2.494715e-05	2.442394e-05
20499         	3.064734e-05	N/A	4.677902e-06	5.510586e-05	2.494522e-05	2.442286e-05
20500         	3.052350e-05	N/A	4.742030e-06	7.761855e-05	2.494552e-05	2.442286e-05
20501         	3.043663e-05	N/A	4.268758e-06	6.480926e-05	2.494539e-05	2.441944e-05
20502         	3.051036e-05	N/A	4.299548e-06	5.607688e-05	2.494028e-05	2.441898e-05
20503         	3.055339e-05	N/A	4.472634e-06	6.276991e-05	2.494121e-05	2.441771e-05
20504         	3.052239e-05	N/A	4.558643e-06	6.942659e-05	2.494168e-05	2.441667e-05
20505         	3.054857e-05	N/A	4.496841e-06	6.982407e-05	2.494015e-05	2.441546e-05
20506         	3.055087e-05	N/A	4.501823e-06	7.476203e-05	2.493849e-05	2.441362e-05
20507         	3.057478e-05	N/A	4.661088e-06	7.468552e-05	2.493696e-05	2.441277e-05
20508         	3.044582e-05	N/A	4.436676e-06	7.437878e-05	2.493454e-05	2.441194e-05
20509         	3.058784e-05	N/A	4.500246e-06	5.540660e-05	2.493314e-05	2.440848e-05
20510         	3.055957e-05	N/A	4.610998e-06	8.556375e-05	2.493240e-05	2.441006e-05
20511         	3.055015e-05	N/A	4.494384e-06	9.008015e-05	2.493233e-05	2.440809e-05
20512         	3.065510e-05	N/A	4.839388e-06	8.049487e-05	2.493053e-05	2.440635e-05
20513         	3.048696e-05	N/A	4.596422e-06	9.038114e-05	2.492961e-05	2.440720e-05
20514         	3.051728e-05	N/A	4.346175e-06	6.983201e-05	2.492757e-05	2.440201e-05
20515         	3.054742e-05	N/A	4.639740e-06	6.835601e-05	2.492604e-05	2.440139e-05
20516         	3.051250e-05	N/A	4.574760e-06	7.299028e-05	2.492399e-05	2.440145e-05
20517         	3.048944e-05	N/A	4.454381e-06	6.798355e-05	2.492377e-05	2.439891e-05
20518         	3.047560e-05	N/A	4.430821e-06	6.842110e-05	2.492153e-05	2.439813e-05
20519         	3.041073e-05	N/A	4.110544e-06	5.937154e-05	2.492087e-05	2.439713e-05
20520         	3.077441e-05	N/A	4.875340e-06	4.998863e-05	2.491814e-05	2.439526e-05
20521         	3.049060e-05	N/A	4.958421e-06	9.205935e-05	2.492186e-05	2.439697e-05
20522         	3.043240e-05	N/A	4.253558e-06	6.356318e-05	2.491712e-05	2.439336e-05
20523         	3.052403e-05	N/A	4.415340e-06	5.289604e-05	2.491191e-05	2.439218e-05
20524         	3.046875e-05	N/A	4.513381e-06	6.461406e-05	2.491602e-05	2.438962e-05
20525         	3.051372e-05	N/A	4.406285e-06	6.373771e-05	2.491146e-05	2.439121e-05
20526         	3.057663e-05	N/A	4.684356e-06	6.708059e-05	2.491376e-05	2.438729e-05
20527         	3.058590e-05	N/A	4.655420e-06	8.720871e-05	2.491440e-05	2.438641e-05
20528         	3.047974e-05	N/A	4.456800e-06	8.712394e-05	2.491469e-05	2.438348e-05
20529         	3.070973e-05	N/A	4.910795e-06	6.512677e-05	2.491032e-05	2.438178e-05
20530         	3.041830e-05	N/A	4.648669e-06	8.316133e-05	2.490685e-05	2.438595e-05
20531         	3.047605e-05	N/A	4.290054e-06	5.612081e-05	2.490371e-05	2.438147e-05
20532         	3.049097e-05	N/A	4.381839e-06	6.011573e-05	2.490246e-05	2.438138e-05
20533         	3.063012e-05	N/A	4.765301e-06	6.507983e-05	2.490375e-05	2.437807e-05
20534         	3.049772e-05	N/A	4.665549e-06	7.704625e-05	2.490408e-05	2.437800e-05
20535         	3.047006e-05	N/A	4.435804e-06	7.128337e-05	2.490128e-05	2.437578e-05
20536         	3.048014e-05	N/A	4.443743e-06	6.392356e-05	2.489807e-05	2.437469e-05
20537         	3.053699e-05	N/A	4.543674e-06	6.334920e-05	2.489697e-05	2.437375e-05
20538         	3.048647e-05	N/A	4.571449e-06	7.189441e-05	2.489729e-05	2.437202e-05
20539         	3.044453e-05	N/A	4.430375e-06	6.112900e-05	2.489646e-05	2.436995e-05
20540         	3.047420e-05	N/A	4.218881e-06	5.037246e-05	2.489325e-05	2.436905e-05
20541         	3.077286e-05	N/A	5.040790e-06	6.452464e-05	2.489244e-05	2.436790e-05
20542         	3.046605e-05	N/A	4.958779e-06	9.708034e-05	2.489343e-05	2.436960e-05
20543         	3.045021e-05	N/A	4.335973e-06	6.370714e-05	2.489013e-05	2.436528e-05
20544         	3.051083e-05	N/A	4.480884e-06	5.494620e-05	2.488698e-05	2.436521e-05
20545         	3.055266e-05	N/A	4.731448e-06	6.918307e-05	2.488855e-05	2.436304e-05
20546         	3.038414e-05	N/A	4.320023e-06	6.560058e-05	2.488715e-05	2.436218e-05
20547         	3.047633e-05	N/A	4.422903e-06	5.023208e-05	2.488469e-05	2.435911e-05
20548         	3.051315e-05	N/A	4.532253e-06	5.202430e-05	2.488260e-05	2.435950e-05
20549         	3.054879e-05	N/A	4.625653e-06	7.321753e-05	2.488347e-05	2.435793e-05
20550         	3.051002e-05	N/A	4.824874e-06	7.612641e-05	2.488339e-05	2.435617e-05
20551         	3.037338e-05	N/A	4.404641e-06	6.131707e-05	2.487995e-05	2.435593e-05
20552         	3.052961e-05	N/A	4.220309e-06	4.752191e-05	2.487638e-05	2.435337e-05
20553         	3.059791e-05	N/A	4.949531e-06	7.564766e-05	2.487892e-05	2.435230e-05
20554         	3.053279e-05	N/A	4.891759e-06	7.036736e-05	2.487721e-05	2.435217e-05
20555         	3.040652e-05	N/A	4.356319e-06	6.138557e-05	2.487385e-05	2.435086e-05
20556         	3.051079e-05	N/A	4.531303e-06	5.240570e-05	2.487329e-05	2.434819e-05
20557         	3.051351e-05	N/A	4.721437e-06	6.359036e-05	2.487252e-05	2.434808e-05
20558         	3.037253e-05	N/A	4.291720e-06	6.093775e-05	2.487095e-05	2.434637e-05
20559         	3.050992e-05	N/A	4.515601e-06	4.746174e-05	2.486986e-05	2.434285e-05
20560         	3.047062e-05	N/A	4.575699e-06	6.011659e-05	2.486744e-05	2.434462e-05
20561         	3.049537e-05	N/A	4.498373e-06	7.038283e-05	2.486765e-05	2.434153e-05
20562         	3.060218e-05	N/A	4.910249e-06	6.983501e-05	2.486703e-05	2.434041e-05
20563         	3.038456e-05	N/A	4.592269e-06	8.064514e-05	2.486511e-05	2.434191e-05
20564         	3.041348e-05	N/A	4.107531e-06	6.044733e-05	2.486282e-05	2.433737e-05
20565         	3.060351e-05	N/A	4.775798e-06	5.205466e-05	2.486089e-05	2.433652e-05
20566         	3.044965e-05	N/A	4.794607e-06	5.677582e-05	2.486107e-05	2.433715e-05
20567         	3.042307e-05	N/A	4.312949e-06	5.909619e-05	2.486007e-05	2.433370e-05
20568         	3.048269e-05	N/A	4.482354e-06	5.751880e-05	2.485811e-05	2.433294e-05
20569         	3.054999e-05	N/A	4.812939e-06	6.857278e-05	2.485758e-05	2.433123e-05
20570         	3.035042e-05	N/A	4.353128e-06	6.986036e-05	2.485592e-05	2.433170e-05
20571         	3.048878e-05	N/A	4.469454e-06	4.717243e-05	2.485375e-05	2.432735e-05
20572         	3.038492e-05	N/A	4.423670e-06	5.754969e-05	2.485241e-05	2.432874e-05
20573         	3.064858e-05	N/A	4.618122e-06	5.424158e-05	2.485163e-05	2.432521e-05
20574         	3.054997e-05	N/A	5.018279e-06	1.011595e-04	2.485318e-05	2.432765e-05
20575         	3.043161e-05	N/A	4.649013e-06	8.160441e-05	2.485145e-05	2.432481e-05
20576         	3.045058e-05	N/A	4.252824e-06	6.391012e-05	2.484669e-05	2.432343e-05
20577         	3.060583e-05	N/A	4.876572e-06	6.078855e-05	2.484648e-05	2.432128e-05
20578         	3.038479e-05	N/A	4.692614e-06	6.616507e-05	2.484668e-05	2.432110e-05
20579         	3.038035e-05	N/A	4.188108e-06	5.454419e-05	2.484334e-05	2.431810e-05
20580         	3.048472e-05	N/A	4.473051e-06	4.798568e-05	2.484220e-05	2.431693e-05
20581         	3.050023e-05	N/A	4.728473e-06	6.707144e-05	2.484300e-05	2.431626e-05
20582         	3.053074e-05	N/A	4.638332e-06	6.390565e-05	2.484150e-05	2.431545e-05
20583         	3.050043e-05	N/A	4.836493e-06	7.639661e-05	2.484048e-05	2.431460e-05
20584         	3.039220e-05	N/A	4.518528e-06	6.668454e-05	2.483821e-05	2.431360e-05
20585         	3.050355e-05	N/A	4.470778e-06	5.996838e-05	2.483470e-05	2.431182e-05
20586         	3.044316e-05	N/A	4.682116e-06	6.795772e-05	2.483642e-05	2.430973e-05
20587         	3.033879e-05	N/A	4.327636e-06	6.052332e-05	2.483591e-05	2.430767e-05
20588         	3.038356e-05	N/A	4.016327e-06	4.607717e-05	2.483181e-05	2.430684e-05
20589         	3.071348e-05	N/A	5.106029e-06	4.679785e-05	2.483143e-05	2.430476e-05
20590         	3.033549e-05	N/A	4.841756e-06	7.029126e-05	2.483198e-05	2.430753e-05
20591         	3.050934e-05	N/A	4.318512e-06	4.981274e-05	2.482807e-05	2.430167e-05
20592         	3.052428e-05	N/A	4.729053e-06	8.010385e-05	2.482833e-05	2.430377e-05
20593         	3.050280e-05	N/A	4.812572e-06	8.411196e-05	2.483003e-05	2.430109e-05
20594         	3.039622e-05	N/A	4.392119e-06	6.735788e-05	2.482594e-05	2.430031e-05
20595         	3.054117e-05	N/A	4.720660e-06	5.202946e-05	2.482301e-05	2.429855e-05
20596         	3.037119e-05	N/A	4.470167e-06	7.110359e-05	2.482297e-05	2.429900e-05
20597         	3.050262e-05	N/A	4.474353e-06	6.162236e-05	2.482136e-05	2.429456e-05
20598         	3.048022e-05	N/A	4.829850e-06	7.187265e-05	2.482168e-05	2.429428e-05
20599         	3.033406e-05	N/A	4.416218e-06	6.821426e-05	2.481972e-05	2.429371e-05
20600         	3.045219e-05	N/A	4.202010e-06	5.243443e-05	2.481709e-05	2.429085e-05
20601         	3.052938e-05	N/A	4.869351e-06	5.934658e-05	2.481714e-05	2.428981e-05
20602         	3.037667e-05	N/A	4.654757e-06	5.497296e-05	2.481561e-05	2.429035e-05
20603         	3.050058e-05	N/A	4.399130e-06	5.737305e-05	2.481275e-05	2.428773e-05
20604         	3.050930e-05	N/A	4.792307e-06	7.993913e-05	2.481403e-05	2.428738e-05
20605         	3.050439e-05	N/A	4.859766e-06	7.480768e-05	2.481393e-05	2.428446e-05
20606         	3.040074e-05	N/A	4.457048e-06	6.765345e-05	2.480939e-05	2.428515e-05
20607         	3.042550e-05	N/A	4.584358e-06	5.252328e-05	2.480793e-05	2.428176e-05
20608         	3.033879e-05	N/A	4.365036e-06	5.430709e-05	2.480616e-05	2.428230e-05
20609         	3.044082e-05	N/A	4.290399e-06	4.538643e-05	2.480440e-05	2.427964e-05
20610         	3.044314e-05	N/A	4.680072e-06	6.046371e-05	2.480651e-05	2.427792e-05
20611         	3.053284e-05	N/A	4.770374e-06	6.032632e-05	2.480614e-05	2.427631e-05
20612         	3.042251e-05	N/A	4.525489e-06	7.497929e-05	2.480299e-05	2.427860e-05
20613         	3.048505e-05	N/A	4.732328e-06	6.709026e-05	2.480248e-05	2.427424e-05
20614         	3.043499e-05	N/A	4.611143e-06	5.849537e-05	2.480000e-05	2.427517e-05
20615         	3.036150e-05	N/A	4.313477e-06	6.889321e-05	2.479797e-05	2.427304e-05
20616         	3.052308e-05	N/A	4.628278e-06	5.920101e-05	2.479777e-05	2.427034e-05
20617         	3.048557e-05	N/A	4.827870e-06	7.985489e-05	2.479705e-05	2.427121e-05
20618         	3.047749e-05	N/A	4.655528e-06	7.090615e-05	2.479587e-05	2.427014e-05
20619         	3.045417e-05	N/A	4.696145e-06	7.527916e-05	2.479452e-05	2.426736e-05
20620         	3.036228e-05	N/A	4.393487e-06	7.112818e-05	2.479327e-05	2.426711e-05
20621         	3.045355e-05	N/A	4.438179e-06	6.520528e-05	2.479154e-05	2.426324e-05
20622         	3.045510e-05	N/A	4.652639e-06	7.252718e-05	2.479161e-05	2.426422e-05
20623         	3.044961e-05	N/A	4.716827e-06	7.178306e-05	2.478987e-05	2.426195e-05
20624         	3.036896e-05	N/A	4.348475e-06	7.375858e-05	2.478810e-05	2.426210e-05
20625         	3.048295e-05	N/A	4.600995e-06	6.110944e-05	2.478485e-05	2.425921e-05
20626         	3.035516e-05	N/A	4.586593e-06	7.048876e-05	2.478736e-05	2.425803e-05
20627         	3.048243e-05	N/A	4.389810e-06	5.470843e-05	2.478396e-05	2.425549e-05
20628         	3.044249e-05	N/A	4.588247e-06	8.570386e-05	2.478398e-05	2.425636e-05
20629         	3.058262e-05	N/A	4.910634e-06	8.268216e-05	2.478423e-05	2.425380e-05
20630         	3.037258e-05	N/A	4.583428e-06	8.172441e-05	2.478093e-05	2.425670e-05
20631         	3.041130e-05	N/A	4.564580e-06	5.225210e-05	2.477816e-05	2.425010e-05
20632         	3.034332e-05	N/A	4.408942e-06	5.637102e-05	2.477671e-05	2.425067e-05
20633         	3.038331e-05	N/A	4.253487e-06	5.399038e-05	2.477455e-05	2.424846e-05
20634         	3.045038e-05	N/A	4.647815e-06	6.364495e-05	2.477655e-05	2.424691e-05
20635         	3.034554e-05	N/A	4.509614e-06	6.237327e-05	2.477460e-05	2.424705e-05
20636         	3.050435e-05	N/A	4.437821e-06	5.401415e-05	2.477265e-05	2.424537e-05
20637         	3.049678e-05	N/A	4.898809e-06	7.205322e-05	2.477156e-05	2.424499e-05
20638         	3.034804e-05	N/A	4.596553e-06	7.203186e-05	2.477052e-05	2.424481e-05
20639         	3.032305e-05	N/A	4.212283e-06	4.832008e-05	2.476749e-05	2.424020e-05
20640         	3.044869e-05	N/A	4.483289e-06	4.981626e-05	2.476690e-05	2.423906e-05
20641         	3.047071e-05	N/A	4.764916e-06	7.079655e-05	2.476753e-05	2.423874e-05
20642         	3.044142e-05	N/A	4.654756e-06	6.857211e-05	2.476590e-05	2.423871e-05
20643         	3.048838e-05	N/A	4.702411e-06	8.498330e-05	2.476526e-05	2.423647e-05
20644         	3.044423e-05	N/A	4.580915e-06	8.973673e-05	2.476324e-05	2.423730e-05
20645         	3.050005e-05	N/A	4.693560e-06	8.644188e-05	2.476230e-05	2.423452e-05
20646         	3.044410e-05	N/A	4.776530e-06	8.719967e-05	2.476144e-05	2.423480e-05
20647         	3.042244e-05	N/A	4.650925e-06	6.553187e-05	2.475874e-05	2.423169e-05
20648         	3.037023e-05	N/A	4.405419e-06	7.082352e-05	2.475770e-05	2.423108e-05
20649         	3.051092e-05	N/A	4.726184e-06	6.332145e-05	2.475614e-05	2.422799e-05
